,en_name,cn_name,link
238,Nve,虐,https://www.yaogun.com/artist/tianjin/nue.htm
239,Oumu,641,https://www.yaogun.com/artist/tianjin/641.htm
240,Our Summer,OUR SUMMER,https://www.yaogun.com/artist/tianjin/oursummer.htm
241,Panduolaameng,潘多拉A夢,https://www.yaogun.com/artist/tianjin/panduolaameng.htm
242,Panjun,叛軍,https://www.yaogun.com/artist/tianjin/panjun.htm
243,Pararthria/,發聲障碍,https://www.yaogun.com/artist/tianjin/fsza.htm
244,Party Animal,三年八班,https://www.yaogun.com/artist/tianjin/3nian8ban.htm
245,Peter Young,PETER YOUNG,https://www.yaogun.com/artist/tianjin/peteryoung.htm
246,Piao,漂,https://www.yaogun.com/artist/tianjin/piao.htm
247,Piaomiao,飄渺,https://www.yaogun.com/artist/tianjin/piaomiao.htm
248,Pink,PINK,https://www.yaogun.com/artist/tianjin/pink.htm
249,Pishinu,[田比]湿奴,https://www.yaogun.com/artist/tianjin/pishinu.htm
250,Pro-stage,PRO-STAGE,https://www.yaogun.com/artist/tianjin/prostage.htm
251,PSL/Pusongling,蒲松齡,https://www.yaogun.com/artist/tianjin/pusongling.htm
252,Putongren,岩石,https://www.yaogun.com/artist/tianjin/yanshi.htm
253,Qiangwei,薔薇,https://www.yaogun.com/artist/tianjin/qiangwei.htm
254,Qianxi,前夕,https://www.yaogun.com/artist/tianjin/qianxi.htm
255,Qiege,切割,https://www.yaogun.com/artist/tianjin/qiege.htm
256,Qifuxiaohai,欺負小孩,https://www.yaogun.com/artist/tianjin/qifuxiaohai.htm
257,7haonaiping,七號[女乃]瓶,https://www.yaogun.com/artist/tianjin/7haonaiping.htm
258,Qingchen,輕塵,https://www.yaogun.com/artist/tianjin/qingchen.htm
259,Qiutu,囚徒,https://www.yaogun.com/artist/tianjin/qiutu.htm
260,Raging Steel,RAGING STEEL,https://www.yaogun.com/artist/tianjin/ragingsteel.htm
261,Raker,RAKER,https://www.yaogun.com/artist/tianjin/raker.htm
262,Ranseti,染色體,https://www.yaogun.com/artist/tianjin/ranseti.htm
263,"Raping Corpse to
        Sacrifice the Moon/Jiyuejianshi",祭月奸屍,https://www.yaogun.com/artist/tianjin/jiyuejianshi.htm
264,Red,RED,https://www.yaogun.com/artist/tianjin/red.htm
265,Refordge/Zaizao,再造,https://www.yaogun.com/artist/tianjin/zaizao.htm
266,Ren,忍,https://www.yaogun.com/artist/tianjin/ren.htm
267,Ren,靱,https://www.yaogun.com/artist/tianjin/ren_2006.htm
268,Rengonghu,人工湖,https://www.yaogun.com/artist/tianjin/rengonghu.htm
269,Renmingongshe,人民公社,https://www.yaogun.com/artist/tianjin/renmingongshe.htm
270,Rexuexiyi,熱血蜥蜴,https://www.yaogun.com/artist/tianjin/rexuexiy.htm
271,Rockers/Luokesi,羅克斯,https://www.yaogun.com/artist/tianjin/luokesi.htm
272,Rongyan,融顔,https://www.yaogun.com/artist/tianjin/rongyan.htm
273,Ruanmenlian,軟門[穴/巾],https://www.yaogun.com/artist/tianjin/ruanmenlian.htm
274,31Hz,31Hz,https://www.yaogun.com/artist/tianjin/31hz.htm
275,Saxmove,SAXMOVE,https://www.yaogun.com/artist/tianjin/saxmove.htm
276,Scar,SCAR,https://www.yaogun.com/artist/tianjin/scar.htm
277,Shanshan,珊珊,https://www.yaogun.com/artist/tianjin/shanshan.htm
278,Shanhuchuan,珊瑚船,https://www.yaogun.com/artist/tianjin/shanhuchuan.htm
279,Shenhou,深吼,https://www.yaogun.com/artist/tianjin/shenhou.htm
280,Shentou,滲透,https://www.yaogun.com/artist/tianjin/shentou.htm
281,Shenye12dian,深夜十二點,https://www.yaogun.com/artist/tianjin/shenye12dian.htm
282,Shifang,SWEET CHILD,https://www.yaogun.com/artist/tianjin/shifang.htm
283,Shijianxianjing,時間陥穽,https://www.yaogun.com/artist/tianjin/shijianxianjing.htm
284,Shikongjian,時空間,https://www.yaogun.com/artist/tianjin/shikongjian.htm
285,Shiqichushangtong,十七処傷痛,https://www.yaogun.com/artist/tianjin/sqcst.htm
286,13yue de Xuanlv,十三月的旋律,https://www.yaogun.com/artist/tianjin/13yuedexuanlv.htm
287,Shishizi,石獅子,https://www.yaogun.com/artist/tianjin/shishizi.htm
288,Shooting Water Pistols,Shooting Water Pistols,https://www.yaogun.com/artist/tianjin/swp.htm
289,Shouyao,獣藥,https://www.yaogun.com/artist/tianjin/shouyao.htm
290,Shuiyin,水印,https://www.yaogun.com/artist/tianjin/shuiyin2003.htm
291,Shuiyin,水銀,https://www.yaogun.com/artist/tianjin/shuiyin.htm
