,en_name,cn_name,link
39,Xia Junhui,夏軍輝,https://www.yaogun.com/artist/chengdu/xiajunhui.htm
40,Xiangdong,向東,https://www.yaogun.com/artist/chengdu/xiangdong.htm
41,Xiao Qi,小齊,https://www.yaogun.com/artist/chengdu/xiaoqi.htm
42,Xiaozhuo,效卓,https://www.yaogun.com/artist/chengdu/xiaozhuo.htm
43,Xu Yi,徐軼,https://www.yaogun.com/artist/chengdu/xuyi.htm
44,Yang Fei,楊斐,https://www.yaogun.com/artist/chengdu/yangfei.htm
45,Yuan Qing,袁晴,https://www.yaogun.com/artist/chengdu/yuanqing.htm
46,Yu Zhiyong,虞志勇,https://www.yaogun.com/artist/chengdu/yuzhiyong.htm
47,Zhang Libing,張黎兵,https://www.yaogun.com/artist/chengdu/zhanglibing.htm
48,Zhang Mi,張［ウ/必］,https://www.yaogun.com/artist/chengdu/zhangmi.htm
49,Zhao Yufan,趙宇凡,https://www.yaogun.com/artist/chengdu/zhaoyufan.htm
50,Zhou Tong,周［丹彡］,https://www.yaogun.com/artist/chengdu/zhoutong.htm
51,Zwrust/Xiong Ziwei,熊梓[山/威]/Zwrust,https://www.yaogun.com/artist/chengdu/zwrust.htm
52,A.C.A.B,A.C.A.B,https://www.yaogun.com/artist/chengdu/acab.htm
53,"Aglare
        Light/Ciyanguangmang",刺眼光芒,https://www.yaogun.com/artist/chengdu/cygm.htm
54,Alone,監禁,https://www.yaogun.com/artist/chengdu/alone.htm
55,Anxi,安息,https://www.yaogun.com/artist/chengdu/anxi.htm
56,"Ashes On
        Wednesday/Huijinzhousan",密丸,https://www.yaogun.com/artist/chengdu/huijinzhousan.htm
57,Ashura/Axiuluo,阿修羅,https://www.yaogun.com/artist/chengdu/axiuluo.htm
58,Ashura/Xiuluo,修羅,https://www.yaogun.com/artist/chengdu/xiuluo.htm
59,AT,AT,https://www.yaogun.com/artist/chengdu/at.htm
60,Atongmu,阿童木,https://www.yaogun.com/artist/chengdu/atongmu.htm
61,At Study/Zaixue,在學,https://www.yaogun.com/artist/chengdu/zaixue.htm
62,Bapujie,巴普街,https://www.yaogun.com/artist/chengdu/bapujie.htm
63,Bad Apple Effect/,壊蘋果效應,https://www.yaogun.com/artist/chengdu/hpgxy.htm
64,Bad Gusto/Huai de quwei,壊的趣味,https://www.yaogun.com/artist/chengdu/huaidequwei.htm
65,Baige,白鴿,https://www.yaogun.com/artist/chengdu/baige.htm
66,Bangbangtang,棒棒糖,https://www.yaogun.com/artist/chengdu/bangbangtang.htm
67,Banqi,幽城,https://www.yaogun.com/artist/chengdu/wan.htm
